Model Year,Mfr Name,Car Brand,Carline,Engine Displacement,# Cylinders,Transmission,City FE,Highway FE,Combined FE,Air Aspiration Method,Transmission Description,# Gears,Drive Desc,Fuel Usage,Annual Fuel Cost,Carline Class Desc,Release Date,Stop/Start System,Gas Guzzler MPG,FE Rating,City CO2,Highway CO2,Combined CO2
2016,Toyota,TOYOTA,TACOMA 2WD,3.5,6,Auto(S6),19,24,21,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),2150,Small Pick-up Trucks 2WD,10/09/2015 00:00,N,,5,475,375,430
2016,Toyota,TOYOTA,TACOMA 4WD,2.7,4,Auto(S6),19,22,20,Naturally Aspirated,Semi-Automatic,6,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2250,Small Pick-up Trucks 4WD,10/09/2015 00:00,N,,4,478,396,441
2016,Toyota,TOYOTA,TACOMA 4WD,2.7,4,Manual(M5),19,21,20,Naturally Aspirated,Manual,5,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2250,Small Pick-up Trucks 4WD,10/09/2015 00:00,N,,4,466,428,449
2016,Toyota,TOYOTA,TACOMA 4WD,3.5,6,Auto(S6),18,23,20,Naturally Aspirated,Semi-Automatic,6,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2250,Small Pick-up Trucks 4WD,10/09/2015 00:00,N,,4,489,389,444
2016,Toyota,TOYOTA,TACOMA 4WD,3.5,6,Manual(M6),17,21,19,Naturally Aspirated,Manual,6,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2350,Small Pick-up Trucks 4WD,10/09/2015 00:00,N,,4,512,420,471
2016,Toyota,TOYOTA,Tacoma 4WD Double Cab,3.5,6,Manual(M6),17,20,18,Naturally Aspirated,Manual,6,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2500,Small Pick-up Trucks 4WD,10/09/2015 00:00,N,,4,518,441,483
2016,Toyota,TOYOTA,TUNDRA 2WD,4.6,8,Auto(S6),15,19,16,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),2800,Standard Pick-up Trucks 2WD,06/08/2015 00:00,N,,3,597,465,537
2016,Toyota,TOYOTA,TUNDRA 2WD,5.7,8,Auto(S6),13,18,15,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),3000,Standard Pick-up Trucks 2WD,06/08/2015 00:00,N,,2,679,506,601
2016,Toyota,TOYOTA,TUNDRA 2WD FFV,5.7,8,Auto(S6),13,18,15,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),3000,Standard Pick-up Trucks 2WD,06/08/2015 00:00,N,,2,680,485,592
2016,Toyota,TOYOTA,TUNDRA 4WD,4.6,8,Auto(S6),14,18,16,Naturally Aspirated,Semi-Automatic,6,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2800,Standard Pick-up Trucks 4WD,06/08/2015 00:00,N,,3,632,493,570
2016,Toyota,TOYOTA,TUNDRA 4WD,5.7,8,Auto(S6),13,17,15,Naturally Aspirated,Semi-Automatic,6,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),3000,Standard Pick-up Trucks 4WD,06/08/2015 00:00,N,,2,678,522,608
2016,Toyota,TOYOTA,TUNDRA 4WD FFV,5.7,8,Auto(S6),13,17,15,Naturally Aspirated,Semi-Automatic,6,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),3000,Standard Pick-up Trucks 4WD,06/08/2015 00:00,N,,2,677,523,608
2016,Toyota,TOYOTA,SIENNA,3.5,6,Auto(S6),18,25,21,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),2150,"Special Purpose Vehicle, minivan 2WD",04/12/2015 00:00,N,,5,490,356,430
2016,Toyota,TOYOTA,SIENNA AWD,3.5,6,Auto(S6),16,23,19,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Gasoline (Regular Unleaded Recommended),2350,"Special Purpose Vehicle, minivan 4WD",04/12/2015 00:00,N,,4,537,380,466
2016,Toyota,LEXUS,NX 200t,2,4,Auto(S6),22,28,25,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Required),2000,Small SUV 2WD,14/10/2015 00:00,N,,6,395,311,357
2016,Toyota,LEXUS,NX 300h,2.5,4,Auto(AV-S6),35,31,33,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),1350,Small SUV 2WD,14/10/2015 00:00,Y,,8,255,288,270
2016,Toyota,LEXUS,RX 350,3.5,6,Auto(S8),20,28,23,Naturally Aspirated,Semi-Automatic,8,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),1950,Small SUV 2WD,02/11/2015 00:00,N,,5,444,321,389
2016,Toyota,LEXUS,RX 450h,3.5,6,Auto(AV-S6),31,30,30,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Required),1650,Small SUV 2WD,02/11/2015 00:00,Y,,7,301,293,297
2016,Toyota,TOYOTA,HIGHLANDER,2.7,4,Auto(S6),20,25,22,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),2050,Small SUV 2WD,05/11/2015 00:00,N,,5,435,352,398
2016,Toyota,TOYOTA,HIGHLANDER,3.5,6,Auto(S6),19,25,21,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),2150,Small SUV 2WD,05/11/2015 00:00,N,,5,479,356,424
2016,Toyota,TOYOTA,RAV4,2.5,4,Auto(S6),23,30,26,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),1750,Small SUV 2WD,20/10/2015 00:00,N,,6,387,296,346
2016,Toyota,TOYOTA,RAV4 LE/XLE,2.5,4,Auto(S6),24,31,26,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),1750,Small SUV 2WD,20/10/2015 00:00,N,,6,375,286,335
2016,Toyota,LEXUS,NX 200t AWD,2,4,Auto(S6),22,28,24,Turbocharged,Semi-Automatic,6,All Wheel Drive,Gasoline (Premium Unleaded Required),2050,Small SUV 4WD,14/10/2015 00:00,N,,5,399,314,368
2016,Toyota,LEXUS,NX 200t AWD F SPORT,2,4,Auto(S6),22,27,24,Turbocharged,Semi-Automatic,6,All Wheel Drive,Gasoline (Premium Unleaded Required),2050,Small SUV 4WD,14/10/2015 00:00,N,,5,406,330,372
2016,Toyota,LEXUS,NX 300h AWD,2.5,4,Auto(AV-S6),33,30,32,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,All Wheel Drive,Gasoline (Regular Unleaded Recommended),1400,Small SUV 4WD,14/10/2015 00:00,Y,,8,265,290,276
2016,Toyota,LEXUS,RX 350 AWD,3.5,6,Auto(S8),19,26,22,Naturally Aspirated,Semi-Automatic,8,All Wheel Drive,Gasoline (Regular Unleaded Recommended),2050,Small SUV 4WD,02/11/2015 00:00,N,,5,459,335,404
2016,Toyota,TOYOTA,RAV4 AWD,2.5,4,Auto(S6),22,29,25,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Gasoline (Regular Unleaded Recommended),1800,Small SUV 4WD,20/10/2015 00:00,N,,6,394,306,354
2016,Toyota,TOYOTA,RAV4 HYBRID AWD,2.5,4,Auto(AV-S6),34,31,33,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,All Wheel Drive,Gasoline (Regular Unleaded Recommended),1350,Small SUV 4WD,03/11/2015 00:00,Y,,8,257,287,270
2016,Toyota,TOYOTA,RAV4 Limited AWD/SE AWD,2.5,4,Auto(S6),22,29,25,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Gasoline (Regular Unleaded Recommended),1800,Small SUV 4WD,20/10/2015 00:00,N,,6,401,309,360
2016,Toyota,TOYOTA,4RUNNER 2WD,4,6,Auto(S5),17,22,19,Naturally Aspirated,Semi-Automatic,5,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),2350,Standard SUV 2WD,18/08/2015 00:00,N,,4,522,399,466
2016,Toyota,TOYOTA,SEQUOIA 2WD,5.7,8,Auto(S6),13,17,15,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),3000,Standard SUV 2WD,06/08/2015 00:00,N,,2,689,512,610
2016,Toyota,LEXUS,GX 460,4.6,8,Auto(S6),15,20,17,Naturally Aspirated,Semi-Automatic,6,4-Wheel Drive,Gasoline (Premium Unleaded Required),2900,Standard SUV 4WD,24/08/2015 00:00,N,,3,585,436,518
2016,Toyota,LEXUS,LX 570,5.7,8,Auto(S8),13,18,15,Naturally Aspirated,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Required),3300,Standard SUV 4WD,12/10/2015 00:00,N,,2,687,486,596
2016,Toyota,LEXUS,RX 450h AWD,3.5,6,Auto(AV-S6),30,28,30,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,All Wheel Drive,Gasoline (Premium Unleaded Required),1650,Standard SUV 4WD,02/11/2015 00:00,Y,,7,290,310,299
2016,Toyota,TOYOTA,4RUNNER 4WD,4,6,Auto(S5),17,21,18,Naturally Aspirated,Semi-Automatic,5,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2500,Standard SUV 4WD,18/08/2015 00:00,N,,4,531,414,478
2016,Toyota,TOYOTA,4RUNNER 4WD,4,6,Auto(S5),17,21,18,Naturally Aspirated,Semi-Automatic,5,All Wheel Drive,Gasoline (Regular Unleaded Recommended),2500,Standard SUV 4WD,18/08/2015 00:00,N,,4,531,414,478
2016,Toyota,TOYOTA,HIGHLANDER AWD,3.5,6,Auto(S6),18,24,20,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Gasoline (Regular Unleaded Recommended),2250,Standard SUV 4WD,05/11/2015 00:00,N,,4,492,369,437
2016,Toyota,TOYOTA,HIGHLANDER HYBRID AWD,3.5,6,Auto(AV-S6),27,28,28,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,All Wheel Drive,Gasoline (Regular Unleaded Recommended),1600,Standard SUV 4WD,05/11/2015 00:00,Y,,7,321,319,320
2016,Toyota,TOYOTA,HIGHLANDER HYBRID AWD LE Plus,3.5,6,Auto(AV-S6),28,28,28,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,All Wheel Drive,Gasoline (Regular Unleaded Recommended),1600,Standard SUV 4WD,05/11/2015 00:00,Y,,7,314,312,313
2016,Toyota,TOYOTA,LAND CRUISER WAGON 4WD,5.7,8,Auto(S8),13,18,15,Naturally Aspirated,Semi-Automatic,8,4-Wheel Drive,Gasoline (Regular Unleaded Recommended),3000,Standard SUV 4WD,10/09/2015 00:00,N,,2,675,486,590
2016,Toyota,TOYOTA,SEQUOIA 4WD,5.7,8,Auto(S6),13,17,14,Naturally Aspirated,Semi-Automatic,6,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),3200,Standard SUV 4WD,06/08/2015 00:00,N,,2,701,515,617
2016,Toyota,TOYOTA,SEQUOIA 4WD FFV,5.7,8,Auto(S6),13,17,14,Naturally Aspirated,Semi-Automatic,6,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),3200,Standard SUV 4WD,06/08/2015 00:00,N,,2,697,510,612
2017,Toyota,TOYOTA,86,2,4,Auto(S6),24,32,27,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),1550,Minicompact Cars,01/06/2016 00:00,N,36.9,6,372,274,328
2017,Toyota,TOYOTA,86,2,4,Manual(M6),21,28,24,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),1750,Minicompact Cars,01/06/2016 00:00,N,32,5,424,312,373
2017,Toyota,LEXUS,RC 200t,2,4,Auto(S8),22,32,26,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),1600,Subcompact Cars,20/09/2016 00:00,N,34.6,6,401,277,345
2017,Toyota,LEXUS,RC 300 AWD,3.5,6,Auto(S6),19,26,21,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Gasoline (Premium Unleaded Required),2000,Subcompact Cars,20/09/2016 00:00,N,28.2,4,473,343,415
2017,Toyota,LEXUS,RC 350,3.5,6,Auto(S8),19,28,22,Naturally Aspirated,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),1900,Subcompact Cars,20/09/2016 00:00,N,29.3,5,459,319,396
2017,Toyota,LEXUS,RC 350 AWD,3.5,6,Auto(S6),19,26,21,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Gasoline (Premium Unleaded Required),2000,Subcompact Cars,20/09/2016 00:00,N,28.2,4,473,343,415
2017,Toyota,LEXUS,RC F,5,8,Auto(S8),16,25,19,Naturally Aspirated,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),2200,Subcompact Cars,20/09/2016 00:00,N,25.6,4,552,353,465
2017,Toyota,TOYOTA,YARIS iA,1.5,4,Auto(S6),32,40,35,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),1050,Subcompact Cars,01/08/2016 00:00,N,49.7,8,274,218,249
2017,Toyota,TOYOTA,YARIS iA,1.5,4,Manual(M6),30,39,34,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),1100,Subcompact Cars,01/08/2016 00:00,N,47.9,8,294,227,264
2017,Toyota,LEXUS,CT 200h,1.8,4,Auto(AV),43,40,42,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),900,Compact Cars,27/06/2016 00:00,Y,58.1,9,205,220,212
2017,Toyota,LEXUS,GS F,5,8,Auto(S8),16,24,19,Naturally Aspirated,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),2200,Compact Cars,20/09/2016 00:00,N,24.1,4,561,363,472
2017,Toyota,LEXUS,IS 200t,2,4,Auto(S8),22,32,26,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),1600,Compact Cars,24/10/2016 00:00,N,34.6,6,401,277,345
2017,Toyota,LEXUS,IS 300 AWD,3.5,6,Auto(S6),19,26,21,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Gasoline (Premium Unleaded Required),2000,Compact Cars,24/10/2016 00:00,N,28.2,4,473,343,415
2017,Toyota,LEXUS,IS 350,3.5,6,Auto(S8),19,28,22,Naturally Aspirated,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),1900,Compact Cars,24/10/2016 00:00,N,29.3,5,459,319,396
2017,Toyota,LEXUS,IS 350 AWD,3.5,6,Auto(S6),19,26,21,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Gasoline (Premium Unleaded Required),2000,Compact Cars,24/10/2016 00:00,N,28.2,4,473,343,415
2017,Toyota,TOYOTA,PRIUS c,1.5,4,Auto(AV),48,43,46,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),800,Compact Cars,20/12/2016 00:00,Y,67.4,10,183,205,193
2017,Toyota,TOYOTA,YARIS,1.5,4,Auto(A4),30,35,32,Naturally Aspirated,Automatic,4,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),1150,Compact Cars,06/08/2016 00:00,N,44.2,7,296,256,278
2017,Toyota,TOYOTA,YARIS,1.5,4,Manual(M5),30,36,33,Naturally Aspirated,Manual,5,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),1100,Compact Cars,06/08/2016 00:00,N,45.5,8,293,244,271
2017,Toyota,LEXUS,ES 300h,2.5,4,Auto(AV-S6),40,39,40,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),900,Midsize Cars,29/08/2016 00:00,Y,55.8,9,219,228,223
2017,Toyota,LEXUS,ES 350,3.5,6,Auto(S6),21,30,24,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),1550,Midsize Cars,29/08/2016 00:00,N,32.3,5,426,290,365
2017,Toyota,LEXUS,GS 200t,2,4,Auto(S8),22,32,26,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),1600,Midsize Cars,21/09/2016 00:00,N,34.6,6,401,277,345
2017,Toyota,LEXUS,GS 200t F SPORT,2,4,Auto(S8),21,30,24,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),1750,Midsize Cars,21/09/2016 00:00,N,32.1,5,426,298,368
2017,Toyota,LEXUS,GS 350,3.5,6,Auto(S8),20,28,23,Naturally Aspirated,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),1850,Midsize Cars,21/09/2016 00:00,N,30.3,5,447,316,388
2017,Toyota,LEXUS,GS 350 AWD,3.5,6,Auto(S6),19,26,22,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Gasoline (Premium Unleaded Required),1900,Midsize Cars,21/09/2016 00:00,N,28.6,5,466,344,411
2017,Toyota,LEXUS,GS 350 F SPORT,3.5,6,Auto(S8),19,27,22,Naturally Aspirated,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),1900,Midsize Cars,21/09/2016 00:00,N,28.9,5,470,326,405
2017,Toyota,LEXUS,GS 450h,3.5,6,Auto(AV-S8),29,34,31,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),1350,Midsize Cars,20/09/2016 00:00,Y,42.1,7,302,259,283
2017,Toyota,LEXUS,LS 460,4.6,8,Auto(S8),16,24,19,Naturally Aspirated,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),2200,Midsize Cars,20/09/2016 00:00,N,25.1,4,539,364,460
2017,Toyota,LEXUS,LS 460 AWD,4.6,8,Auto(S8),16,23,18,Naturally Aspirated,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Required),2350,Midsize Cars,20/09/2016 00:00,N,23.8,3,567,386,486
2017,Toyota,LEXUS,LS 460 L,4.6,8,Auto(S8),16,24,19,Naturally Aspirated,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),2200,Midsize Cars,20/09/2016 00:00,N,25.1,4,539,364,460
2017,Toyota,LEXUS,LS 460 L AWD,4.6,8,Auto(S8),16,23,18,Naturally Aspirated,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Required),2350,Midsize Cars,20/09/2016 00:00,N,23.8,3,567,386,486
2017,Toyota,TOYOTA,AVALON,3.5,6,Auto(S6),21,30,24,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),1550,Midsize Cars,06/10/2016 00:00,N,32.2,5,426,291,365
2017,Toyota,TOYOTA,AVALON HYBRID,2.5,4,Auto(AV-S6),40,39,40,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),900,Midsize Cars,06/10/2016 00:00,Y,55.8,9,219,228,223
2017,Toyota,TOYOTA,CAMRY,2.5,4,Auto(S6),24,33,27,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),1350,Midsize Cars,09/06/2016 00:00,N,37,6,365,267,321
2017,Toyota,TOYOTA,CAMRY,3.5,6,Auto(S6),21,30,24,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),1550,Midsize Cars,09/06/2016 00:00,N,32.5,5,417,296,363
2017,Toyota,TOYOTA,CAMRY HYBRID LE,2.5,4,Auto(AV),42,38,40,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),900,Midsize Cars,09/06/2016 00:00,Y,58.1,9,212,232,221
2017,Toyota,TOYOTA,CAMRY HYBRID XLE/SE,2.5,4,Auto(AV),40,37,38,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),950,Midsize Cars,09/06/2016 00:00,Y,55.4,9,223,238,230
2017,Toyota,TOYOTA,COROLLA,1.8,4,Auto(AV),28,36,32,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),1150,Midsize Cars,01/09/2016 00:00,N,44,7,311,243,281
2017,Toyota,TOYOTA,COROLLA,1.8,4,Auto(AV-S7),28,35,31,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),7,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),1200,Midsize Cars,01/09/2016 00:00,N,43.3,7,314,253,286
2017,Toyota,TOYOTA,COROLLA,1.8,4,Manual(M6),27,35,30,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),1200,Midsize Cars,01/09/2016 00:00,N,42.2,7,321,249,289
2017,Toyota,TOYOTA,COROLLA iM,1.8,4,Auto(AV-S7),28,36,31,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),7,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),1200,Midsize Cars,24/08/2016 00:00,N,43.2,7,314,246,283
2017,Toyota,TOYOTA,COROLLA iM,1.8,4,Manual(M6),27,35,30,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),1200,Midsize Cars,24/08/2016 00:00,N,40.8,7,331,256,297
2017,Toyota,TOYOTA,COROLLA LE ECO,1.8,4,Auto(AV),29,38,33,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),1100,Midsize Cars,01/09/2016 00:00,N,45.8,8,300,235,271
2017,Toyota,TOYOTA,COROLLA LE ECO,1.8,4,Auto(AV),30,40,34,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),1100,Midsize Cars,01/09/2016 00:00,N,48,8,295,224,263
2017,Toyota,TOYOTA,PRIUS,1.8,4,Auto(AV),54,50,52,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),700,Midsize Cars,16/08/2016 00:00,Y,74.3,10,164,179,171
2017,Toyota,TOYOTA,PRIUS Eco,1.8,4,Auto(AV),58,53,56,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),650,Midsize Cars,16/08/2016 00:00,Y,82.5,10,152,166,158
2017,Toyota,TOYOTA,PRIUS v,1.8,4,Auto(AV),43,39,41,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),900,Midsize Station Wagons,21/05/2016 00:00,Y,59.5,9,208,228,217
2017,Toyota,TOYOTA,TACOMA 2WD,2.7,4,Auto(S6),19,23,21,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),1750,Small Pick-up Trucks 2WD,04/08/2016 00:00,N,,4,462,384,427
2017,Toyota,TOYOTA,TACOMA 2WD,3.5,6,Auto(S6),19,24,21,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),1750,Small Pick-up Trucks 2WD,04/08/2016 00:00,N,,4,475,378,431
2017,Toyota,TOYOTA,TACOMA 4WD,2.7,4,Auto(S6),19,22,20,Naturally Aspirated,Semi-Automatic,6,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),1850,Small Pick-up Trucks 4WD,04/08/2016 00:00,N,,4,477,397,441
2017,Toyota,TOYOTA,TACOMA 4WD,2.7,4,Manual(M5),19,21,20,Naturally Aspirated,Manual,5,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),1850,Small Pick-up Trucks 4WD,04/08/2016 00:00,N,,4,466,427,448
2017,Toyota,TOYOTA,TACOMA 4WD,3.5,6,Auto(S6),18,23,20,Naturally Aspirated,Semi-Automatic,6,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),1850,Small Pick-up Trucks 4WD,04/08/2016 00:00,N,,4,490,392,446
2017,Toyota,TOYOTA,TACOMA 4WD,3.5,6,Manual(M6),17,21,18,Naturally Aspirated,Manual,6,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2050,Small Pick-up Trucks 4WD,04/08/2016 00:00,N,,3,520,434,481
2017,Toyota,TOYOTA,TACOMA 4WD D-CAB V6 MT OFF-ROAD,3.5,6,Manual(M6),17,20,18,Naturally Aspirated,Manual,6,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2050,Small Pick-up Trucks 4WD,04/08/2016 00:00,N,,3,517,441,483
2017,Toyota,TOYOTA,TUNDRA 2WD,4.6,8,Auto(S6),15,19,16,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),2300,Standard Pick-up Trucks 2WD,25/08/2016 00:00,N,,2,594,463,554
2017,Toyota,TOYOTA,TUNDRA 2WD,5.7,8,Auto(S6),13,18,15,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),2450,Standard Pick-up Trucks 2WD,25/08/2016 00:00,N,,2,670,497,592
2017,Toyota,TOYOTA,TUNDRA 2WD FFV,5.7,8,Auto(S6),13,18,15,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),2450,Standard Pick-up Trucks 2WD,25/08/2016 00:00,N,,2,682,488,594
2017,Toyota,TOYOTA,TUNDRA 4WD,4.6,8,Auto(S6),14,18,16,Naturally Aspirated,Semi-Automatic,6,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2300,Standard Pick-up Trucks 4WD,25/08/2016 00:00,N,,2,629,493,568
2017,Toyota,TOYOTA,TUNDRA 4WD,5.7,8,Auto(S6),13,17,15,Naturally Aspirated,Semi-Automatic,6,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2450,Standard Pick-up Trucks 4WD,25/08/2016 00:00,N,,2,675,521,606
2017,Toyota,TOYOTA,TUNDRA 4WD FFV,5.7,8,Auto(S6),13,17,15,Naturally Aspirated,Semi-Automatic,6,Part-time 4-Wheel Drive,Gasoline (Regular Unleaded Recommended),2450,Standard Pick-up Trucks 4WD,25/08/2016 00:00,N,,2,679,511,604
2017,Toyota,TOYOTA,SIENNA,3.5,6,Auto(S8),19,27,22,Naturally Aspirated,Semi-Automatic,8,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),1650,"Special Purpose Vehicle, minivan 2WD",04/08/2016 00:00,N,,5,470,334,409
2017,Toyota,TOYOTA,SIENNA AWD,3.5,6,Auto(S8),18,24,20,Naturally Aspirated,Semi-Automatic,8,All Wheel Drive,Gasoline (Regular Unleaded Recommended),1850,"Special Purpose Vehicle, minivan 4WD",04/08/2016 00:00,N,,4,504,364,441
